Advertiser,Campaign,Ad_Group,Creative,Date,Channel,Device,Environment,Data_Provider,Audience_Segment,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Conversion_Rate,Media_Cost,Revenue,ROAS,eCPM,eCPC,eCPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Video_Completions,Video_Completion_Rate,Frequency,Reach,Unique_Reach
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-08-28,Display,Connected_TV,App,Neustar,Lookalike_Purchasers,2431485,39117,1.61,2380,1999,381,6.08,70641.27,350204.06,4.96,29.05,1.81,29.68,2188336,2431485,90.0,0,0.0,1.55,1569454,1412508
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-28,Native,Mobile,App,Experian,In_Market_Shoppers,1291779,24251,1.88,2184,1834,350,9.01,43479.29,340530.76,7.83,33.66,1.79,19.91,1162601,1291779,90.0,0,0.0,1.74,740531,666477
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-08-28,Display,Desktop,Web,Oracle,Geo_Proximity,1715932,35101,2.05,2168,1821,347,6.18,60649.49,375821.38,6.2,35.34,1.73,27.97,1544338,1715932,90.0,0,0.0,1.51,1139738,1025764
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-28,Native,Desktop,App,Neustar,Lookalike_Purchasers,2154503,31274,1.45,2675,2247,428,8.55,64858.16,480800.02,7.41,30.1,2.07,24.25,1939052,2154503,90.0,0,0.0,1.56,1383042,1244737
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-08-28,Display,Connected_TV,App,Neustar,Contextual_Shopping,1608288,23532,1.46,1989,1670,319,8.45,51957.0,296267.66,5.7,32.31,2.21,26.12,1447459,1608288,90.0,0,0.0,1.63,989576,890618
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-28,Video,Connected_TV,Web,Oracle,Behavioral_Shoppers,2537459,47702,1.88,3651,3066,585,7.65,84201.04,581081.14,6.9,33.18,1.77,23.06,2283713,2537459,90.0,1522475,60.0,1.56,1621574,1459416
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-08-28,Native,Mobile,Web,Oracle,High_Intent_Buyers,3012933,51494,1.71,3523,2959,564,6.84,106144.66,503763.19,4.75,35.23,2.06,30.13,2711639,3012933,90.0,0,0.0,1.54,1956047,1760442
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-08-28,Display,Desktop,Web,Oracle,In_Market_Shoppers,2226931,25926,1.16,1778,1493,285,6.86,59085.48,307408.11,5.2,26.53,2.28,33.23,2004237,2226931,90.0,0,0.0,1.62,1376110,1238499
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-28,Native,Connected_TV,CTV,Experian,Lookalike_Purchasers,1768389,32321,1.83,2627,2206,421,8.13,66962.36,383138.45,5.72,37.87,2.07,25.49,1591550,1768389,90.0,0,0.0,1.57,1127702,1014931
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-08-28,Video,Mobile,Web,Oracle,Contextual_Shopping,2007531,38329,1.91,3417,2870,547,8.91,77605.06,634062.03,8.17,38.66,2.02,22.71,1806777,2007531,90.0,1204518,60.0,1.65,1219970,1097973
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,App,Neustar,Behavioral_Shoppers,1699971,26940,1.58,2035,1709,326,7.55,59622.66,352348.32,5.91,35.07,2.21,29.3,1529973,1699971,90.0,1019982,60.0,1.51,1128994,1016094
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-08-29,Display,Desktop,CTV,Neustar,Contextual_Shopping,2203816,35726,1.62,2948,2476,472,8.25,70923.76,555596.59,7.83,32.18,1.99,24.06,1983434,2203816,90.0,0,0.0,1.78,1238072,1114264
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,App,Experian,Geo_Proximity,2775471,44310,1.6,2382,2000,382,5.38,97329.12,387309.08,3.98,35.07,2.2,40.86,2497923,2775471,90.0,1665282,60.0,1.6,1730158,1557142
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,CTV,LiveRamp,High_Intent_Buyers,1983172,27010,1.36,1721,1445,276,6.37,50922.76,310605.83,6.1,25.68,1.89,29.59,1784854,1983172,90.0,1189903,60.0,1.47,1348051,1213245
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-29,Video,Connected_TV,CTV,Experian,Lookalike_Purchasers,2244691,38302,1.71,2500,2100,400,6.53,88149.27,474873.83,5.39,39.27,2.3,35.26,2020221,2244691,90.0,1346814,60.0,1.72,1305317,1174785
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-29,Video,Connected_TV,Web,Neustar,High_Intent_Buyers,1681016,33447,1.99,2404,2019,385,7.19,62488.14,453021.47,7.25,37.17,1.87,25.99,1512914,1681016,90.0,1008609,60.0,1.69,991758,892582
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-08-29,Native,Connected_TV,Web,LiveRamp,In_Market_Shoppers,998523,19624,1.97,1547,1299,248,7.88,34303.4,271035.36,7.9,34.35,1.75,22.17,898670,998523,90.0,0,0.0,1.5,665665,599098
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-08-29,Display,Connected_TV,CTV,Oracle,Lookalike_Purchasers,1960879,26793,1.37,2078,1745,333,7.76,45333.52,391567.24,8.64,23.12,1.69,21.82,1764791,1960879,90.0,0,0.0,1.58,1238346,1114511
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-08-29,Display,Connected_TV,CTV,Neustar,Geo_Proximity,1679514,19711,1.17,1370,1150,220,6.95,34611.29,251463.22,7.27,20.61,1.76,25.26,1511562,1679514,90.0,0,0.0,1.67,1007170,906453
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-29,Display,Connected_TV,Web,LiveRamp,Contextual_Shopping,1200879,20835,1.73,1719,1443,276,8.25,46503.38,260622.88,5.6,38.72,2.23,27.05,1080791,1200879,90.0,0,0.0,1.69,709186,638267
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,CTV,Oracle,Lookalike_Purchasers,1931148,37506,1.94,2434,2044,390,6.49,63794.65,385770.09,6.05,33.03,1.7,26.21,1738033,1931148,90.0,1158688,60.0,1.77,1091268,982141
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-08-29,Native,Mobile,Web,LiveRamp,High_Intent_Buyers,2795731,39015,1.4,2591,2176,415,6.64,91773.88,394718.88,4.3,32.83,2.35,35.42,2516157,2795731,90.0,0,0.0,1.71,1630732,1467658
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-29,Native,Connected_TV,Web,Oracle,In_Market_Shoppers,1409179,28935,2.05,2620,2200,420,9.05,60020.15,481389.35,8.02,42.59,2.07,22.91,1268261,1409179,90.0,0,0.0,1.62,871528,784375
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-29,Native,Desktop,Web,Oracle,Geo_Proximity,2870362,43183,1.5,3066,2575,491,7.1,93514.66,564763.08,6.04,32.58,2.17,30.5,2583325,2870362,90.0,0,0.0,1.59,1806674,1626006
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,Web,Experian,Behavioral_Shoppers,3233654,56044,1.73,4834,4060,774,8.63,120589.13,878814.91,7.29,37.29,2.15,24.95,2910288,3233654,90.0,1940192,60.0,1.78,1812019,1630817
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-08-29,Display,Desktop,App,Experian,In_Market_Shoppers,3371243,66430,1.97,5842,4907,935,8.79,145091.44,1066113.54,7.35,43.04,2.18,24.84,3034118,3371243,90.0,0,0.0,1.72,1956912,1761220
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,CTV,Neustar,Contextual_Shopping,1629075,22776,1.4,1605,1348,257,7.05,41375.4,299623.74,7.24,25.4,1.82,25.78,1466167,1629075,90.0,977445,60.0,1.48,1103838,993454
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-08-29,Display,Desktop,Web,Experian,Behavioral_Shoppers,3363511,53060,1.58,3050,2562,488,5.75,121912.4,564972.15,4.63,36.25,2.3,39.97,3027159,3363511,90.0,0,0.0,1.73,1944529,1750076
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-29,Video,Mobile,App,Neustar,Lookalike_Purchasers,972867,19291,1.98,1680,1411,269,8.71,45283.73,270206.34,5.97,46.55,2.35,26.95,875580,972867,90.0,583720,60.0,1.56,622229,560006
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-08-29,Display,Mobile,CTV,Oracle,Lookalike_Purchasers,2261444,32740,1.45,2353,1976,377,7.19,66309.93,339479.84,5.12,29.32,2.03,28.18,2035299,2261444,90.0,0,0.0,1.51,1494179,1344761
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-08-29,Display,Connected_TV,App,LiveRamp,Lookalike_Purchasers,2602024,39562,1.52,3080,2587,493,7.79,80441.29,493828.71,6.14,30.91,2.03,26.12,2341821,2602024,90.0,0,0.0,1.76,1478525,1330672
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-08-29,Display,Connected_TV,App,LiveRamp,High_Intent_Buyers,1526097,20668,1.35,1646,1382,264,7.96,41951.45,284038.09,6.77,27.49,2.03,25.49,1373487,1526097,90.0,0,0.0,1.58,965432,868888
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-29,Native,Desktop,CTV,LiveRamp,In_Market_Shoppers,3175955,40065,1.26,3461,2907,554,8.64,94704.83,620052.81,6.55,29.82,2.36,27.36,2858359,3175955,90.0,0,0.0,1.74,1826943,1644248
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-29,Native,Connected_TV,Web,LiveRamp,Lookalike_Purchasers,2808844,52809,1.88,4694,3942,752,8.89,105040.97,864354.82,8.23,37.4,1.99,22.38,2527959,2808844,90.0,0,0.0,1.73,1620977,1458879
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-08-30,Display,Desktop,CTV,LiveRamp,Lookalike_Purchasers,1962723,32378,1.65,2926,2457,469,9.04,74156.24,523427.56,7.06,37.78,2.29,25.34,1766450,1962723,90.0,0,0.0,1.73,1137753,1023977
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-30,Video,Desktop,Web,Experian,Geo_Proximity,2936636,50207,1.71,4361,3663,698,8.69,118020.87,721677.75,6.11,40.19,2.35,27.06,2642972,2936636,90.0,1761981,60.0,1.54,1909749,1718774
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-08-30,Native,Mobile,Web,Oracle,Geo_Proximity,2254641,29876,1.33,2635,2213,422,8.82,51193.93,378553.08,7.39,22.71,1.71,19.43,2029176,2254641,90.0,0,0.0,1.51,1494897,1345407
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-08-30,Display,Mobile,CTV,Neustar,Lookalike_Purchasers,2421689,27871,1.15,2455,2062,393,8.81,60187.84,437160.33,7.26,24.85,2.16,24.52,2179520,2421689,90.0,0,0.0,1.63,1489322,1340389
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-08-30,Display,Mobile,Web,Oracle,Behavioral_Shoppers,2317574,34256,1.48,2323,1951,372,6.78,80492.19,427235.02,5.31,34.73,2.35,34.65,2085816,2317574,90.0,0,0.0,1.68,1383361,1245024
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-08-30,Native,Mobile,CTV,Experian,Geo_Proximity,2453934,42949,1.75,3786,3180,606,8.82,71876.55,674237.57,9.38,29.29,1.67,18.98,2208540,2453934,90.0,0,0.0,1.7,1443826,1299443
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-30,Video,Connected_TV,Web,Oracle,Contextual_Shopping,1476628,26542,1.8,2396,2012,384,9.03,53424.39,398365.6,7.46,36.18,2.01,22.3,1328965,1476628,90.0,885976,60.0,1.52,973205,875884
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-30,Video,Connected_TV,CTV,Experian,Contextual_Shopping,1091708,19637,1.8,1051,882,169,5.35,35258.9,185417.58,5.26,32.3,1.8,33.55,982537,1091708,90.0,655024,60.0,1.65,660640,594576
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-30,Video,Mobile,Web,Neustar,Lookalike_Purchasers,2611996,41900,1.6,3700,3108,592,8.83,81319.49,627731.63,7.72,31.13,1.94,21.98,2350796,2611996,90.0,1567197,60.0,1.73,1508659,1357793
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-30,Display,Desktop,Web,LiveRamp,Contextual_Shopping,1244961,14141,1.14,1241,1042,199,8.78,24965.48,234750.5,9.4,20.05,1.77,20.12,1120464,1244961,90.0,0,0.0,1.66,749907,674916
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-30,Video,Connected_TV,Web,Oracle,Lookalike_Purchasers,2402229,35890,1.49,2074,1742,332,5.78,71886.96,323406.4,4.5,29.93,2.0,34.66,2162006,2402229,90.0,1441337,60.0,1.67,1436657,1292991
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-30,Display,Desktop,App,Experian,Lookalike_Purchasers,2284438,33170,1.45,2418,2031,387,7.29,56460.36,376687.68,6.67,24.72,1.7,23.35,2055994,2284438,90.0,0,0.0,1.57,1453833,1308449
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-30,Native,Desktop,CTV,LiveRamp,Lookalike_Purchasers,3394666,45965,1.35,2876,2415,461,6.26,91122.19,552903.32,6.07,26.84,1.98,31.68,3055199,3394666,90.0,0,0.0,1.6,2125822,1913239
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-30,Native,Connected_TV,CTV,LiveRamp,Behavioral_Shoppers,3437581,68818,2.0,5436,4566,870,7.9,138690.57,985727.7,7.11,40.35,2.02,25.51,3093822,3437581,90.0,0,0.0,1.67,2054095,1848685
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-08-30,Video,Desktop,Web,LiveRamp,In_Market_Shoppers,3564591,56190,1.58,5155,4330,825,9.17,124058.02,791086.71,6.38,34.8,2.21,24.07,3208131,3564591,90.0,2138754,60.0,1.71,2086592,1877932
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-08-30,Display,Desktop,CTV,LiveRamp,High_Intent_Buyers,1748212,25823,1.48,1336,1122,214,5.17,58996.12,206971.24,3.51,33.75,2.28,44.16,1573390,1748212,90.0,0,0.0,1.51,1154294,1038864
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-30,Native,Desktop,CTV,Oracle,Geo_Proximity,2231042,37667,1.69,2809,2359,450,7.46,88733.87,460299.29,5.19,39.77,2.36,31.59,2007937,2231042,90.0,0,0.0,1.65,1352472,1217224
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-08-30,Native,Mobile,App,Oracle,Contextual_Shopping,1501787,22325,1.49,1734,1456,278,7.77,45942.64,315348.85,6.86,30.59,2.06,26.5,1351608,1501787,90.0,0,0.0,1.47,1022346,920111
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-30,Video,Desktop,App,Oracle,In_Market_Shoppers,3300809,40891,1.24,2899,2435,464,7.09,79242.14,441836.27,5.58,24.01,1.94,27.33,2970728,3300809,90.0,1980485,60.0,1.54,2146262,1931635
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-30,Video,Mobile,Web,Neustar,Geo_Proximity,3234489,40965,1.27,2581,2168,413,6.3,93564.76,408275.89,4.36,28.93,2.28,36.25,2911040,3234489,90.0,1940693,60.0,1.63,1981824,1783641
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-08-30,Native,Mobile,App,Experian,In_Market_Shoppers,1841303,22850,1.24,1695,1423,272,7.42,38564.72,268132.5,6.95,20.94,1.69,22.75,1657172,1841303,90.0,0,0.0,1.7,1081540,973386
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-08-30,Video,Desktop,Web,Experian,Contextual_Shopping,2257823,28553,1.26,2286,1920,366,8.01,58833.07,404303.29,6.87,26.06,2.06,25.74,2032040,2257823,90.0,1354693,60.0,1.5,1505281,1354752
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-30,Native,Connected_TV,App,Neustar,Lookalike_Purchasers,2140556,38782,1.81,3348,2812,536,8.63,83633.44,531933.09,6.36,39.07,2.16,24.98,1926500,2140556,90.0,0,0.0,1.48,1449630,1304667
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-08-30,Display,Connected_TV,CTV,Experian,High_Intent_Buyers,1710664,25273,1.48,2200,1848,352,8.7,47511.36,374692.25,7.89,27.77,1.88,21.6,1539597,1710664,90.0,0,0.0,1.74,983079,884771
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-08-31,Video,Desktop,App,Oracle,Contextual_Shopping,1547531,31165,2.01,2935,2465,470,9.42,51786.13,448579.07,8.66,33.46,1.66,17.64,1392777,1547531,90.0,928518,60.0,1.61,958508,862657
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-08-31,Native,Desktop,Web,Neustar,High_Intent_Buyers,2078618,36103,1.74,3181,2672,509,8.81,61434.92,454758.04,7.4,29.56,1.7,19.31,1870756,2078618,90.0,0,0.0,1.47,1416001,1274400
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-08-31,Display,Mobile,CTV,LiveRamp,Contextual_Shopping,1625063,19268,1.19,1481,1244,237,7.69,42438.9,271293.53,6.39,26.12,2.2,28.66,1462556,1625063,90.0,0,0.0,1.59,1021501,919350
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-08-31,Display,Connected_TV,App,Experian,Behavioral_Shoppers,1553599,24503,1.58,1917,1610,307,7.82,57858.21,369158.72,6.38,37.24,2.36,30.18,1398239,1553599,90.0,0,0.0,1.57,987806,889025
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-31,Video,Mobile,Web,Oracle,Contextual_Shopping,1387515,20142,1.45,1315,1104,211,6.53,47124.14,231865.54,4.92,33.96,2.34,35.84,1248763,1387515,90.0,832509,60.0,1.63,853132,767818
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-08-31,Video,Mobile,Web,Oracle,Behavioral_Shoppers,2592554,32045,1.24,2961,2487,474,9.24,64662.33,472687.6,7.31,24.94,2.02,21.84,2333298,2592554,90.0,1555532,60.0,1.79,1450917,1305825
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-31,Video,Mobile,App,Experian,High_Intent_Buyers,2882770,59119,2.05,4467,3752,715,7.56,110324.55,732069.53,6.64,38.27,1.87,24.7,2594493,2882770,90.0,1729662,60.0,1.59,1811870,1630683
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-08-31,Native,Mobile,CTV,Oracle,Contextual_Shopping,2657473,34440,1.3,3170,2662,508,9.2,66519.2,552444.28,8.31,25.03,1.93,20.98,2391725,2657473,90.0,0,0.0,1.49,1783210,1604889
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-08-31,Video,Desktop,App,Neustar,Lookalike_Purchasers,2931854,52075,1.78,4105,3448,657,7.88,93653.3,785420.32,8.39,31.94,1.8,22.81,2638668,2931854,90.0,1759112,60.0,1.62,1807721,1626948
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-08-31,Video,Desktop,Web,Experian,Lookalike_Purchasers,983110,20429,2.08,1625,1365,260,7.95,42630.9,307118.08,7.2,43.36,2.09,26.23,884799,983110,90.0,589866,60.0,1.6,614632,553168
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-31,Display,Mobile,CTV,LiveRamp,Geo_Proximity,1150016,14809,1.29,1282,1076,206,8.66,27615.9,216435.69,7.84,24.01,1.86,21.54,1035014,1150016,90.0,0,0.0,1.61,714276,642848
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-08-31,Display,Mobile,App,Oracle,Lookalike_Purchasers,1434577,25489,1.78,1775,1491,284,6.96,49469.82,277653.81,5.61,34.48,1.94,27.87,1291119,1434577,90.0,0,0.0,1.67,861138,775024
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-08-31,Native,Mobile,CTV,Neustar,In_Market_Shoppers,3267308,54232,1.66,2892,2429,463,5.33,108819.09,552181.83,5.07,33.31,2.01,37.63,2940577,3267308,90.0,0,0.0,1.75,1867438,1680694
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-08-31,Display,Desktop,Web,Oracle,Lookalike_Purchasers,2108261,37127,1.76,3454,2901,553,9.3,60196.39,553208.14,9.19,28.55,1.62,17.43,1897434,2108261,90.0,0,0.0,1.77,1193925,1074532
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-08-31,Display,Mobile,Web,Neustar,Contextual_Shopping,2098634,34676,1.65,2443,2052,391,7.05,65560.57,374800.36,5.72,31.24,1.89,26.84,1888770,2098634,90.0,0,0.0,1.58,1332238,1199014
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-08-31,Display,Connected_TV,Web,Neustar,Contextual_Shopping,1308139,22978,1.76,1972,1656,316,8.58,50174.17,376743.87,7.51,38.36,2.18,25.44,1177325,1308139,90.0,0,0.0,1.73,757422,681679
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-08-31,Display,Connected_TV,CTV,Experian,High_Intent_Buyers,3121224,40115,1.29,3530,2965,565,8.8,89486.73,622585.42,6.96,28.67,2.23,25.35,2809101,3121224,90.0,0,0.0,1.55,2014982,1813483
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-08-31,Video,Mobile,CTV,Neustar,Contextual_Shopping,2535192,41291,1.63,2169,1821,348,5.25,85210.14,352271.73,4.13,33.61,2.06,39.29,2281672,2535192,90.0,1521115,60.0,1.69,1500259,1350233
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-08-31,Display,Desktop,CTV,Oracle,Lookalike_Purchasers,2683969,51912,1.93,3967,3332,635,7.64,123125.26,650575.11,5.28,45.87,2.37,31.04,2415572,2683969,90.0,0,0.0,1.73,1553660,1398294
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-08-31,Display,Connected_TV,Web,Oracle,Lookalike_Purchasers,2403947,30262,1.26,2454,2061,393,8.11,52281.1,414529.31,7.93,21.75,1.73,21.3,2163552,2403947,90.0,0,0.0,1.49,1616663,1454996
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-08-31,Video,Connected_TV,App,Neustar,High_Intent_Buyers,1352881,20382,1.51,1222,1026,196,6.0,44902.18,193240.08,4.3,33.19,2.2,36.74,1217592,1352881,90.0,811728,60.0,1.47,921054,828948
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-31,Native,Mobile,Web,Oracle,Contextual_Shopping,1800893,20208,1.12,1510,1268,242,7.47,33442.49,243760.59,7.29,18.57,1.65,22.15,1620803,1800893,90.0,0,0.0,1.63,1105756,995180
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-31,Native,Connected_TV,App,Experian,Lookalike_Purchasers,1933970,39820,2.06,2636,2214,422,6.62,68321.64,381378.79,5.58,35.33,1.72,25.92,1740573,1933970,90.0,0,0.0,1.68,1153358,1038022
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-08-31,Native,Desktop,CTV,Experian,Behavioral_Shoppers,2340317,31736,1.36,2453,2060,393,7.73,75890.07,392766.76,5.18,32.43,2.39,30.94,2106285,2340317,90.0,0,0.0,1.58,1484656,1336190
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-09-01,Video,Mobile,Web,Experian,Geo_Proximity,3068847,51879,1.69,4817,4046,771,9.29,115625.0,690008.99,5.97,37.68,2.23,24.0,2761962,3068847,90.0,1841308,60.0,1.78,1723034,1550730
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-09-01,Native,Mobile,CTV,LiveRamp,Contextual_Shopping,1735131,25506,1.47,1794,1506,288,7.03,57280.53,313715.13,5.48,33.01,2.25,31.93,1561617,1735131,90.0,0,0.0,1.47,1183354,1065018
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-09-01,Video,Desktop,Web,Oracle,In_Market_Shoppers,2130911,41734,1.96,2465,2070,395,5.91,88189.87,370515.12,4.2,41.39,2.11,35.78,1917819,2130911,90.0,1278546,60.0,1.56,1367398,1230658
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-09-01,Video,Mobile,Web,Neustar,Contextual_Shopping,2784729,39216,1.41,2291,1924,367,5.84,70193.86,420791.07,5.99,25.21,1.79,30.64,2506256,2784729,90.0,1670837,60.0,1.6,1742782,1568503
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-09-01,Display,Connected_TV,Web,Experian,Behavioral_Shoppers,2384711,39912,1.67,2900,2436,464,7.27,91427.05,488288.44,5.34,38.34,2.29,31.53,2146239,2384711,90.0,0,0.0,1.58,1506897,1356207
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-09-01,Video,Mobile,CTV,Experian,Geo_Proximity,1633445,25434,1.56,1508,1266,242,5.93,52149.3,268895.86,5.16,31.93,2.05,34.58,1470100,1633445,90.0,980067,60.0,1.74,936814,843132
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-09-01,Display,Connected_TV,App,Neustar,Contextual_Shopping,1458598,16677,1.14,1395,1171,224,8.36,29380.1,262559.44,8.94,20.14,1.76,21.06,1312738,1458598,90.0,0,0.0,1.61,907123,816410
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-09-01,Native,Connected_TV,CTV,Oracle,Behavioral_Shoppers,1660753,24707,1.49,2296,1928,368,9.29,58854.53,342916.5,5.83,35.44,2.38,25.63,1494677,1660753,90.0,0,0.0,1.74,952429,857186
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-09-01,Display,Mobile,Web,Experian,Geo_Proximity,2708029,41089,1.52,3269,2745,524,7.96,69445.45,591423.82,8.52,25.64,1.69,21.24,2437226,2708029,90.0,0,0.0,1.71,1586613,1427951
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-09-01,Video,Desktop,CTV,LiveRamp,Contextual_Shopping,2080374,39168,1.88,2139,1796,343,5.46,84966.19,317431.26,3.74,40.84,2.17,39.72,1872336,2080374,90.0,1248224,60.0,1.54,1351759,1216583
