Advertiser,Insertion_Order,Line_Item,Creative,Date,Environment,Exchange,Device,Inventory_Type,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Revenue_Adv_Currency,Media_Cost_Adv_Currency,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Percent,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Video_Completions,Video_Completion_Rate,Video_Quartile_1,Video_Quartile_2,Video_Quartile_3
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-13,Display,Hulu,Mobile,Open_Auction,2661425,42261,1.59,3023,2599,424,543483.69,82266.92,6.61,30.91,1.95,27.21,2395282,2661425,90.0,2395282,2661425,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-09-13,Video,Hulu,Mobile,Open_Auction,1798661,24884,1.38,1558,1339,219,234674.55,53748.37,4.37,29.88,2.16,34.5,1618794,1798661,90.0,1618794,1798661,1079196,60.0,1618794,1438928,1079196
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-13,Video,YouTube,Mobile,Private_Marketplace,2734958,51320,1.88,3162,2719,443,596070.62,86139.68,6.92,31.5,1.68,27.24,2461462,2734958,90.0,2461462,2734958,1640974,60.0,2461462,2187966,1640974
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-13,Video,The_Trade_Desk,Desktop,Programmatic_Guaranteed,2141758,30706,1.43,2607,2242,365,421873.96,70752.58,5.96,33.03,2.3,27.14,1927582,2141758,90.0,1927582,2141758,1285054,60.0,1927582,1713406,1285054
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-13,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,1717641,26804,1.56,1568,1348,220,268306.8,44965.86,5.97,26.18,1.68,28.68,1545876,1717641,90.0,1545876,1717641,1030584,60.0,1545876,1374112,1030584
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Hulu,Connected_TV,Open_Auction,1689020,31327,1.85,1974,1697,277,375646.45,57087.24,6.58,33.8,1.82,28.92,1520118,1689020,90.0,1520118,1689020,1013412,60.0,1520118,1351216,1013412
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,The_Trade_Desk,Desktop,Open_Auction,1632850,28326,1.73,1603,1378,225,303122.25,55876.18,5.42,34.22,1.97,34.86,1469565,1632850,90.0,1469565,1632850,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Hulu,Connected_TV,Programmatic_Guaranteed,2640258,29429,1.11,2352,2022,330,388931.06,57250.12,6.79,21.68,1.95,24.34,2376232,2640258,90.0,2376232,2640258,1584154,60.0,2376232,2112206,1584154
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,AppNexus,Desktop,Programmatic_Guaranteed,2799811,51473,1.84,2603,2238,365,435650.73,104132.46,4.18,37.19,2.02,40.0,2519829,2799811,90.0,2519829,2799811,1679886,60.0,2519829,2239848,1679886
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,YouTube,Mobile,Private_Marketplace,2125924,22538,1.06,1656,1424,232,307476.31,40787.06,7.54,19.19,1.81,24.63,1913331,2125924,90.0,1913331,2125924,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Google_Ad_Manager,Desktop,Open_Auction,2301071,40035,1.74,3328,2862,466,568068.17,82978.26,6.85,36.06,2.07,24.93,2070963,2301071,90.0,2070963,2301071,1380642,60.0,2070963,1840856,1380642
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,YouTube,Connected_TV,Programmatic_Guaranteed,3351683,44443,1.33,3138,2698,440,537344.18,87371.17,6.15,26.07,1.97,27.84,3016514,3351683,90.0,3016514,3351683,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,The_Trade_Desk,Desktop,Open_Auction,2204641,30171,1.37,1751,1505,246,320708.24,68243.44,4.7,30.95,2.26,38.97,1984176,2204641,90.0,1984176,2204641,1322784,60.0,1984176,1763712,1322784
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Hulu,Connected_TV,Programmatic_Guaranteed,2097110,32697,1.56,2773,2384,389,423407.61,74838.82,5.66,35.69,2.29,26.99,1887399,2097110,90.0,1887399,2097110,1258266,60.0,1887399,1677688,1258266
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,YouTube,Desktop,Programmatic_Guaranteed,3813339,73203,1.92,5023,4319,704,999559.89,171040.02,5.84,44.85,2.34,34.05,3432005,3813339,90.0,3432005,3813339,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,2319479,42048,1.81,2584,2222,362,464665.68,95685.34,4.86,41.25,2.28,37.03,2087531,2319479,90.0,2087531,2319479,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,YouTube,Mobile,Open_Auction,1535601,27672,1.8,2389,2054,335,358503.86,58304.19,6.15,37.97,2.11,24.41,1382040,1535601,90.0,1382040,1535601,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Hulu,Desktop,Open_Auction,2332395,41737,1.79,3000,2580,420,587577.49,95543.91,6.15,40.96,2.29,31.85,2099155,2332395,90.0,2099155,2332395,1399437,60.0,2099155,1865916,1399437
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,2070162,29260,1.41,1501,1290,211,244232.43,60083.25,4.06,29.02,2.05,40.03,1863145,2070162,90.0,1863145,2070162,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,The_Trade_Desk,Desktop,Open_Auction,2082740,36841,1.77,2437,2095,342,473206.44,57919.8,8.17,27.81,1.57,23.77,1874466,2082740,90.0,1874466,2082740,1249644,60.0,1874466,1666192,1249644
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,3543397,47244,1.33,3572,3071,501,558989.43,98552.28,5.67,27.81,2.09,27.59,3189057,3543397,90.0,3189057,3543397,2126038,60.0,3189057,2834717,2126038
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Google_Ad_Manager,Mobile,Open_Auction,3180734,41604,1.31,3442,2960,482,530550.01,95455.31,5.56,30.01,2.29,27.73,2862660,3180734,90.0,2862660,3180734,1908440,60.0,2862660,2544587,1908440
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,The_Trade_Desk,Desktop,Open_Auction,3053382,56887,1.86,3606,3101,505,661951.01,90023.21,7.35,29.48,1.58,24.96,2748043,3053382,90.0,2748043,3053382,1832029,60.0,2748043,2442705,1832029
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,The_Trade_Desk,Connected_TV,Open_Auction,1870217,22863,1.22,1224,1052,172,197329.62,39162.05,5.04,20.94,1.71,32.0,1683195,1870217,90.0,1683195,1870217,1122130,60.0,1683195,1496173,1122130
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,The_Trade_Desk,Mobile,Open_Auction,2230310,39151,1.76,2731,2348,383,537830.49,77972.89,6.9,34.96,1.99,28.55,2007279,2230310,90.0,2007279,2230310,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,AppNexus,Connected_TV,Private_Marketplace,3806626,68359,1.8,4424,3804,620,864289.62,126184.62,6.85,33.15,1.85,28.52,3425963,3806626,90.0,3425963,3806626,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,The_Trade_Desk,Desktop,Open_Auction,3887785,68759,1.77,5555,4777,778,924977.39,137199.5,6.74,35.29,2.0,24.7,3499006,3887785,90.0,3499006,3887785,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-14,Video,Hulu,Connected_TV,Programmatic_Guaranteed,2436989,28666,1.18,2281,1961,320,382247.41,62091.8,6.16,25.48,2.17,27.22,2193290,2436989,90.0,2193290,2436989,1462193,60.0,2193290,1949591,1462193
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-09-14,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,2253905,42705,1.89,2876,2473,403,530079.52,99083.33,5.35,43.96,2.32,34.45,2028514,2253905,90.0,2028514,2253905,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,AppNexus,Mobile,Programmatic_Guaranteed,1612735,21679,1.34,1660,1427,233,267142.53,44797.86,5.96,27.78,2.07,26.99,1451461,1612735,90.0,1451461,1612735,967641,60.0,1451461,1290188,967641
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,The_Trade_Desk,Mobile,Programmatic_Guaranteed,1992799,25888,1.3,2124,1826,298,394200.57,45269.27,8.71,22.72,1.75,21.31,1793519,1992799,90.0,1793519,1992799,1195679,60.0,1793519,1594239,1195679
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,Google_Ad_Manager,Desktop,Private_Marketplace,2680986,37599,1.4,1853,1593,260,305975.86,62817.67,4.87,23.43,1.67,33.9,2412887,2680986,90.0,2412887,2680986,1608591,60.0,2412887,2144788,1608591
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,Google_Ad_Manager,Mobile,Private_Marketplace,1319912,17298,1.31,1242,1068,174,188938.97,27269.32,6.93,20.66,1.58,21.96,1187920,1319912,90.0,1187920,1319912,791947,60.0,1187920,1055929,791947
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,The_Trade_Desk,Desktop,Private_Marketplace,3841466,58393,1.52,5155,4433,722,766847.17,91242.27,8.4,23.75,1.56,17.7,3457319,3841466,90.0,3457319,3841466,2304879,60.0,3457319,3073172,2304879
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,Google_Ad_Manager,Mobile,Private_Marketplace,2839413,41984,1.48,3668,3154,514,642663.09,91253.71,7.04,32.14,2.17,24.88,2555471,2839413,90.0,2555471,2839413,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,Google_Ad_Manager,Connected_TV,Open_Auction,2374821,42273,1.78,3498,3008,490,644221.19,75077.56,8.58,31.61,1.78,21.46,2137338,2374821,90.0,2137338,2374821,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,Hulu,Connected_TV,Open_Auction,2413087,43929,1.82,3755,3229,526,731986.48,77721.77,9.42,32.21,1.77,20.7,2171778,2413087,90.0,2171778,2413087,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,YouTube,Desktop,Programmatic_Guaranteed,3273360,37600,1.15,2748,2363,385,466759.33,71456.61,6.53,21.83,1.9,26.0,2946024,3273360,90.0,2946024,3273360,1964016,60.0,2946024,2618688,1964016
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,YouTube,Desktop,Open_Auction,1710736,19957,1.17,1665,1431,234,298219.47,31546.98,9.45,18.44,1.58,18.95,1539662,1710736,90.0,1539662,1710736,1026441,60.0,1539662,1368588,1026441
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,The_Trade_Desk,Mobile,Open_Auction,2711676,44762,1.65,3181,2735,446,617183.77,104734.43,5.89,38.62,2.34,32.93,2440508,2711676,90.0,2440508,2711676,1627005,60.0,2440508,2169340,1627005
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,The_Trade_Desk,Connected_TV,Open_Auction,2850455,43487,1.53,2711,2331,380,463382.26,92560.29,5.01,32.47,2.13,34.14,2565409,2850455,90.0,2565409,2850455,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,YouTube,Desktop,Private_Marketplace,2009056,33043,1.64,1634,1405,229,320876.77,59209.3,5.42,29.47,1.79,36.24,1808150,2009056,90.0,1808150,2009056,1205433,60.0,1808150,1607244,1205433
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,1443746,21713,1.5,1789,1538,251,318695.16,49191.05,6.48,34.07,2.27,27.5,1299371,1443746,90.0,1299371,1443746,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,Google_Ad_Manager,Desktop,Private_Marketplace,2665201,50552,1.9,4067,3497,570,664106.49,94462.62,7.03,35.44,1.87,23.23,2398680,2665201,90.0,2398680,2665201,1599120,60.0,2398680,2132160,1599120
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,The_Trade_Desk,Desktop,Private_Marketplace,1439806,17598,1.22,1437,1235,202,223516.96,28943.95,7.72,20.1,1.64,20.14,1295825,1439806,90.0,1295825,1439806,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,AppNexus,Desktop,Private_Marketplace,1405686,19761,1.41,1125,967,158,182561.52,44765.71,4.08,31.85,2.27,39.79,1265117,1405686,90.0,1265117,1405686,843411,60.0,1265117,1124548,843411
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,AppNexus,Mobile,Private_Marketplace,3955867,76603,1.94,6181,5315,866,997310.88,119945.05,8.31,30.32,1.57,19.41,3560280,3955867,90.0,3560280,3955867,2373520,60.0,3560280,3164693,2373520
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,2533157,38972,1.54,2168,1864,304,342563.04,63143.52,5.43,24.93,1.62,29.13,2279841,2533157,90.0,2279841,2533157,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,Hulu,Connected_TV,Open_Auction,1377285,15071,1.09,862,741,121,163175.62,25480.02,6.4,18.5,1.69,29.56,1239556,1377285,90.0,1239556,1377285,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,AppNexus,Desktop,Open_Auction,2175529,38341,1.76,2697,2319,378,464945.91,82476.33,5.64,37.91,2.15,30.58,1957976,2175529,90.0,1957976,2175529,1305317,60.0,1957976,1740423,1305317
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,Hulu,Mobile,Programmatic_Guaranteed,2623893,34080,1.3,2767,2379,388,539810.8,57508.9,9.39,21.92,1.69,20.78,2361503,2623893,90.0,2361503,2623893,1574335,60.0,2361503,2099114,1574335
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-15,Video,AppNexus,Desktop,Private_Marketplace,2353312,34398,1.46,2294,1972,322,394336.31,70397.46,5.6,29.91,2.05,30.69,2117980,2353312,90.0,2117980,2353312,1411987,60.0,2117980,1882649,1411987
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-09-15,Display,The_Trade_Desk,Mobile,Programmatic_Guaranteed,2126247,38815,1.83,2133,1834,299,407185.53,67943.13,5.99,31.95,1.75,31.85,1913622,2126247,90.0,1913622,2126247,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,The_Trade_Desk,Mobile,Private_Marketplace,1618993,30195,1.87,2165,1861,304,324392.05,49032.28,6.62,30.29,1.62,22.65,1457093,1618993,90.0,1457093,1618993,971395,60.0,1457093,1295194,971395
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,Hulu,Desktop,Private_Marketplace,2019340,36766,1.82,2171,1867,304,431682.42,64259.92,6.72,31.82,1.75,29.6,1817406,2019340,90.0,1817406,2019340,1211604,60.0,1817406,1615472,1211604
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,AppNexus,Mobile,Private_Marketplace,2776717,33344,1.2,2262,1945,317,410240.04,75695.55,5.42,27.26,2.27,33.46,2499045,2776717,90.0,2499045,2776717,1666030,60.0,2499045,2221373,1666030
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,AppNexus,Connected_TV,Private_Marketplace,3228481,38287,1.19,3043,2616,427,543054.73,67980.98,7.99,21.06,1.78,22.34,2905632,3228481,90.0,2905632,3228481,1937088,60.0,2905632,2582784,1937088
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,YouTube,Connected_TV,Private_Marketplace,2428552,37640,1.55,2234,1921,313,398696.67,79512.78,5.01,32.74,2.11,35.59,2185696,2428552,90.0,2185696,2428552,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,AppNexus,Desktop,Open_Auction,1737499,19058,1.1,1198,1030,168,227962.72,34969.7,6.52,20.13,1.83,29.19,1563749,1737499,90.0,1563749,1737499,1042499,60.0,1563749,1389999,1042499
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,YouTube,Mobile,Programmatic_Guaranteed,3515756,66409,1.89,5347,4598,749,842775.45,131466.15,6.41,37.39,1.98,24.59,3164180,3515756,90.0,3164180,3515756,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,The_Trade_Desk,Desktop,Open_Auction,2429993,29015,1.19,1961,1686,275,369873.14,61615.37,6.0,25.36,2.12,31.42,2186993,2429993,90.0,2186993,2429993,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,AppNexus,Mobile,Programmatic_Guaranteed,1786546,26732,1.5,1850,1591,259,304443.1,50853.13,5.99,28.46,1.9,27.49,1607891,1786546,90.0,1607891,1786546,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,YouTube,Mobile,Programmatic_Guaranteed,1608204,24363,1.51,1807,1554,253,358450.58,45177.4,7.93,28.09,1.85,25.0,1447383,1608204,90.0,1447383,1608204,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,AppNexus,Desktop,Programmatic_Guaranteed,3046210,56523,1.86,4671,4017,654,816520.69,108688.71,7.51,35.68,1.92,23.27,2741589,3046210,90.0,2741589,3046210,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,The_Trade_Desk,Desktop,Private_Marketplace,4265563,63704,1.49,4939,4247,692,970087.58,139591.79,6.95,32.73,2.19,28.26,3839006,4265563,90.0,3839006,4265563,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,The_Trade_Desk,Mobile,Open_Auction,2658938,51259,1.93,4589,3946,643,830474.66,91852.89,9.04,34.54,1.79,20.02,2393044,2658938,90.0,2393044,2658938,1595362,60.0,2393044,2127150,1595362
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,Hulu,Desktop,Private_Marketplace,2516357,30222,1.2,2221,1910,311,392709.79,62471.38,6.29,24.83,2.07,28.13,2264721,2516357,90.0,2264721,2516357,1509814,60.0,2264721,2013085,1509814
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,AppNexus,Connected_TV,Open_Auction,1927435,33992,1.76,1906,1639,267,339813.89,70516.45,4.82,36.59,2.07,37.0,1734691,1927435,90.0,1734691,1927435,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,YouTube,Connected_TV,Open_Auction,1588947,19953,1.26,1329,1142,187,212831.18,44569.65,4.78,28.05,2.23,33.54,1430052,1588947,90.0,1430052,1588947,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,1622728,27567,1.7,2480,2132,348,414487.92,52623.1,7.88,32.43,1.91,21.22,1460455,1622728,90.0,1460455,1622728,973636,60.0,1460455,1298182,973636
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,The_Trade_Desk,Mobile,Open_Auction,1724328,18877,1.09,1066,916,150,186219.89,30823.57,6.04,17.88,1.63,28.92,1551895,1724328,90.0,1551895,1724328,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,The_Trade_Desk,Desktop,Programmatic_Guaranteed,2133453,37520,1.76,2786,2395,391,504689.62,72772.96,6.94,34.11,1.94,26.12,1920107,2133453,90.0,1920107,2133453,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,YouTube,Mobile,Programmatic_Guaranteed,1534148,18571,1.21,1369,1177,192,271524.96,36620.54,7.41,23.87,1.97,26.75,1380733,1534148,90.0,1380733,1534148,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,AppNexus,Connected_TV,Private_Marketplace,1907576,33307,1.75,1761,1514,247,352815.58,71727.65,4.92,37.6,2.15,40.73,1716818,1907576,90.0,1716818,1907576,1144545,60.0,1716818,1526060,1144545
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-09-16,Display,Google_Ad_Manager,Mobile,Open_Auction,1927135,33105,1.72,2984,2566,418,572985.81,61747.26,9.28,32.04,1.87,20.69,1734421,1927135,90.0,1734421,1927135,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,YouTube,Mobile,Open_Auction,2162132,30990,1.43,2375,2042,333,477068.73,54542.62,8.75,25.23,1.76,22.97,1945918,2162132,90.0,1945918,2162132,1297279,60.0,1945918,1729705,1297279
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-09-16,Video,AppNexus,Desktop,Private_Marketplace,1826925,21202,1.16,1326,1140,186,219096.6,47230.71,4.64,25.85,2.23,35.62,1644232,1826925,90.0,1644232,1826925,1096155,60.0,1644232,1461540,1096155
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-17,Video,Hulu,Desktop,Programmatic_Guaranteed,3240106,61295,1.89,3672,3157,515,564880.41,101900.79,5.54,31.45,1.66,27.75,2916095,3240106,90.0,2916095,3240106,1944063,60.0,2916095,2592084,1944063
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,Hulu,Mobile,Programmatic_Guaranteed,3114206,35622,1.14,2424,2084,340,459512.59,79541.05,5.78,25.54,2.23,32.81,2802785,3114206,90.0,2802785,3114206,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-09-17,Video,YouTube,Mobile,Open_Auction,2568051,46619,1.82,2480,2132,348,383956.51,94885.79,4.05,36.95,2.04,38.26,2311245,2568051,90.0,2311245,2568051,1540830,60.0,2311245,2054440,1540830
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,The_Trade_Desk,Mobile,Programmatic_Guaranteed,2545861,37350,1.47,2246,1931,315,361003.97,82442.16,4.38,32.38,2.21,36.71,2291274,2545861,90.0,2291274,2545861,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,YouTube,Mobile,Programmatic_Guaranteed,2416925,35868,1.48,2407,2070,337,446085.77,56892.49,7.84,23.54,1.59,23.64,2175232,2416925,90.0,2175232,2416925,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,The_Trade_Desk,Desktop,Private_Marketplace,1870828,33459,1.79,2013,1731,282,343507.65,55327.94,6.21,29.57,1.65,27.49,1683745,1870828,90.0,1683745,1870828,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-09-17,Video,YouTube,Desktop,Open_Auction,2745373,36494,1.33,1974,1697,277,366572.19,57452.33,6.38,20.93,1.57,29.1,2470835,2745373,90.0,2470835,2745373,1647223,60.0,2470835,2196298,1647223
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,Hulu,Mobile,Programmatic_Guaranteed,3260931,37189,1.14,2182,1876,306,425961.26,58601.64,7.27,17.97,1.58,26.86,2934837,3260931,90.0,2934837,3260931,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,AppNexus,Mobile,Open_Auction,2207624,41562,1.88,2853,2453,400,566940.21,92787.28,6.11,42.03,2.23,32.52,1986861,2207624,90.0,1986861,2207624,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,Hulu,Connected_TV,Open_Auction,2848682,46337,1.63,3567,3067,500,612657.33,73059.49,8.39,25.65,1.58,20.48,2563813,2848682,90.0,2563813,2848682,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,Hulu,Connected_TV,Programmatic_Guaranteed,2150189,40889,1.9,3547,3050,497,649224.07,94815.88,6.85,44.1,2.32,26.73,1935170,2150189,90.0,1935170,2150189,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-09-17,Video,The_Trade_Desk,Connected_TV,Private_Marketplace,1584558,24843,1.57,1656,1424,232,313516.03,43767.13,7.16,27.62,1.76,26.43,1426102,1584558,90.0,1426102,1584558,950734,60.0,1426102,1267646,950734
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-09-17,Display,AppNexus,Mobile,Open_Auction,1764520,31074,1.76,1874,1611,263,302243.35,70383.54,4.29,39.89,2.27,37.56,1588068,1764520,90.0,1588068,1764520,0,0.0,0,0,0
