Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-08-31,Video_Views,Discover,Mobile,18-24,Male,1199970,26136,2.18,1085286,90.44,976757,868228,651171,60.0,45668.08,38.06,1.75,10417,2431,9.3,421527.07,9.23,1.52,789664
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-08-31,Video_Views,Spotlight,Mobile,35-44,Female,1502820,30523,2.03,1320332,87.86,1188298,1056265,792199,60.0,56334.3,37.49,1.85,7335,3409,11.17,552992.37,9.82,1.57,959572
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-08-31,Conversions,Stories,Mobile,18-24,Male,901579,18506,2.05,811361,89.99,730224,649088,486816,60.0,30835.49,34.2,1.67,10301,1554,8.4,222828.26,7.23,1.48,608380
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-08-31,Conversions,Discover,Mobile,25-34,Female,899924,17336,1.93,754927,83.89,679434,603941,452956,60.0,26792.05,29.77,1.55,10087,1814,10.46,299125.66,11.16,1.49,603841
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-08-31,Video_Views,Spotlight,Mobile,25-34,Male,2880271,60583,2.1,2594872,90.09,2335384,2075897,1556923,60.0,134043.03,46.54,2.21,9700,5845,9.65,825467.83,6.16,1.55,1856872
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-08-31,Conversions,Discover,Mobile,25-34,Male,1250449,16523,1.32,948025,75.81,853222,758420,568815,60.0,33392.43,26.7,2.02,9508,1521,9.21,233788.5,7.0,1.67,748681
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-08-31,App_Installs,Stories,Mobile,35-44,Female,1910103,29540,1.55,1633682,85.53,1470313,1306945,980209,60.0,55938.95,29.29,1.89,9726,2493,8.44,415810.96,7.43,1.61,1184758
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-08-31,Video_Views,Discover,Mobile,25-34,Male,1725663,24703,1.43,1513207,87.69,1361886,1210565,907924,60.0,49500.86,28.69,2.0,9662,1839,7.44,260365.25,5.26,1.44,1197596
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-08-31,Conversions,Spotlight,Mobile,18-24,Female,1111394,21903,1.97,853117,76.76,767805,682493,511870,60.0,40634.78,36.56,1.86,8613,1433,6.54,221823.94,5.46,1.68,660978
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-08-31,Engagement,Camera,Mobile,35-44,Male,1502402,26140,1.74,1133599,75.45,1020239,906879,680159,60.0,45682.16,30.41,1.75,8245,2774,10.61,426385.69,9.33,1.47,1018587
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-08-31,Video_Views,Discover,Mobile,35-44,Male,2162183,40411,1.87,1956371,90.48,1760733,1565096,1173822,60.0,63063.66,29.17,1.56,10404,2675,6.62,441861.7,7.01,1.41,1531652
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-08-31,Video_Views,Stories,Mobile,35-44,Female,1652481,29175,1.77,1411324,85.41,1270191,1129059,846794,60.0,55174.88,33.39,1.89,8689,2900,9.94,516060.72,9.35,1.47,1127024
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-08-31,Video_Views,Camera,Mobile,25-34,Female,1893299,36933,1.95,1557517,82.26,1401765,1246013,934510,60.0,67172.14,35.48,1.82,9822,2411,6.53,348040.09,5.18,1.54,1227817
New_Year_2024,Camera_Squad,Camera_Ad,2024-08-31,Conversions,Camera,Mobile,25-34,Female,1372394,25038,1.82,1103766,80.43,993389,883012,662259,60.0,38998.06,28.42,1.56,9464,2936,11.73,519743.48,13.33,1.68,816854
New_Year_2024,Discover_Squad,Discover_Ad,2024-08-31,Video_Views,Discover,Mobile,35-44,Male,1760998,41109,2.33,1403864,79.72,1263477,1123091,842318,60.0,68103.9,38.67,1.66,9428,3936,9.57,693074.72,10.18,1.64,1074257
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-08-31,Video_Views,Spotlight,Mobile,25-34,Female,1608746,36236,2.25,1223384,76.05,1101045,978707,734030,60.0,78144.07,48.57,2.16,10406,3315,9.15,522140.26,6.68,1.41,1144670
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-09-01,App_Installs,Camera,Mobile,18-24,Male,1077008,15048,1.4,895019,83.1,805517,716015,537011,60.0,28163.55,26.15,1.87,9435,1396,9.28,228016.51,8.1,1.7,632671
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,Video_Views,Spotlight,Mobile,35-44,Female,1147078,15883,1.38,965449,84.17,868904,772359,579269,60.0,30187.03,26.32,1.9,7937,1621,10.21,227100.62,7.52,1.5,764464
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-09-01,Video_Views,Discover,Mobile,35-44,Male,2137541,44785,2.1,1847128,86.41,1662415,1477702,1108276,60.0,70222.35,32.85,1.57,9928,4345,9.7,793038.94,11.29,1.65,1294024
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-09-01,Video_Views,Discover,Mobile,25-34,Male,1421437,29792,2.1,1128343,79.38,1015508,902674,677005,60.0,50438.98,35.48,1.69,9050,3408,11.44,522350.76,10.36,1.69,843185
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-09-01,Conversions,Camera,Mobile,35-44,Female,805983,17089,2.12,687930,85.35,619137,550344,412758,60.0,36353.39,45.1,2.13,9655,1840,10.77,260141.88,7.16,1.58,511427
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-09-01,Video_Views,Stories,Mobile,25-34,Male,1459147,33708,2.31,1268192,86.91,1141372,1014553,760915,60.0,50274.47,34.45,1.49,9516,3808,11.3,536313.5,10.67,1.66,880256
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,Conversions,Spotlight,Mobile,18-24,Female,2974782,54713,1.84,2364898,79.5,2128408,1891918,1418938,60.0,95199.17,32.0,1.74,9078,4559,8.33,691511.62,7.26,1.62,1834185
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-09-01,Engagement,Camera,Mobile,35-44,Female,1688240,26870,1.59,1313435,77.8,1182091,1050748,788061,60.0,56441.71,33.43,2.1,7461,2830,10.53,511324.9,9.06,1.65,1023947
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-09-01,Conversions,Stories,Mobile,25-34,Female,2266999,43607,1.92,1874148,82.67,1686733,1499318,1124488,60.0,83866.52,36.99,1.92,8465,3242,7.43,515547.57,6.15,1.49,1520140
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-09-01,Engagement,Discover,Mobile,18-24,Male,1242417,21708,1.75,996887,80.24,897198,797509,598132,60.0,37004.93,29.78,1.7,9900,1890,8.71,259134.69,7.0,1.49,834790
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-09-01,Conversions,Stories,Mobile,35-44,Female,1371659,17964,1.31,1249313,91.08,1124381,999450,749587,60.0,30092.16,21.94,1.68,7982,1282,7.14,197105.09,6.55,1.47,934116
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,Video_Views,Spotlight,Mobile,35-44,Female,1365745,23337,1.71,1046910,76.65,942219,837528,628146,60.0,40242.61,29.47,1.72,7528,2436,10.44,402856.39,10.01,1.67,820227
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-09-01,Video_Views,Stories,Mobile,18-24,Female,1160632,24819,2.14,934323,80.5,840890,747458,560593,60.0,47665.63,41.07,1.92,9633,1832,7.38,276533.19,5.8,1.7,682028
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-09-01,Engagement,Camera,Mobile,35-44,Male,1547673,33142,2.14,1338102,86.46,1204291,1070481,802861,60.0,69375.18,44.83,2.09,9456,2656,8.01,384815.14,5.55,1.41,1100933
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,Conversions,Spotlight,Mobile,35-44,Male,2061486,26267,1.27,1661229,80.58,1495106,1328983,996737,60.0,53313.72,25.86,2.03,7021,1804,6.87,294471.1,5.52,1.56,1320957
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-09-01,Video_Views,Discover,Mobile,35-44,Male,1787718,28023,1.57,1368621,76.56,1231758,1094896,821172,60.0,54570.23,30.53,1.95,8585,2179,7.78,325380.78,5.96,1.42,1254568
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-09-01,Conversions,Camera,Mobile,35-44,Female,1832699,37419,2.04,1645756,89.8,1481180,1316604,987453,60.0,56073.38,30.6,1.5,9647,3335,8.91,551333.88,9.83,1.6,1148026
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,App_Installs,Spotlight,Mobile,25-34,Male,1277200,29106,2.28,1010460,79.12,909414,808368,606276,60.0,47951.85,37.54,1.65,9420,3412,11.72,539144.34,11.24,1.63,781746
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-09-01,App_Installs,Discover,Mobile,35-44,Male,747314,11573,1.55,667318,89.3,600586,533854,400390,60.0,18519.51,24.78,1.6,7388,786,6.79,117051.87,6.32,1.51,496143
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-09-01,Conversions,Stories,Mobile,35-44,Female,838497,16246,1.94,744493,88.79,670043,595594,446695,60.0,26807.58,31.97,1.65,8458,1779,10.95,262003.12,9.77,1.49,564291
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,Conversions,Spotlight,Mobile,25-34,Female,915831,18604,2.03,717231,78.31,645507,573784,430338,60.0,29965.49,32.72,1.61,7599,1566,8.42,262082.52,8.75,1.62,563620
New_Year_2024,Stories_Squad,Stories_Ad,2024-09-01,Video_Views,Stories,Mobile,35-44,Male,1640105,29019,1.77,1341860,81.82,1207674,1073488,805116,60.0,47970.21,29.25,1.65,9449,1954,6.73,306004.77,6.38,1.45,1127517
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-09-01,App_Installs,Spotlight,Mobile,25-34,Male,1674654,21273,1.27,1519623,90.74,1367660,1215698,911773,60.0,36858.56,22.01,1.73,8191,2532,11.9,375054.36,10.18,1.55,1082328
New_Year_2024,Discover_Squad,Discover_Ad,2024-09-01,App_Installs,Discover,Mobile,18-24,Male,1953694,42388,2.17,1701482,87.09,1531333,1361185,1020889,60.0,93855.17,48.04,2.21,10428,4165,9.83,659054.26,7.02,1.68,1165787
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-09-02,Engagement,Discover,Mobile,18-24,Male,1435416,28945,2.02,1169173,81.45,1052255,935338,701503,60.0,54570.29,38.02,1.89,7489,3370,11.64,485240.01,8.89,1.61,894276
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-09-02,Video_Views,Stories,Mobile,18-24,Male,1130996,15008,1.33,860179,76.05,774161,688143,516107,60.0,25526.89,22.57,1.7,10292,1392,9.28,216457.66,8.48,1.69,668221
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,App_Installs,Spotlight,Mobile,25-34,Male,2059638,32165,1.56,1788658,86.84,1609792,1430926,1073194,60.0,61375.51,29.8,1.91,8418,2493,7.75,370420.5,6.04,1.54,1336395
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,App_Installs,Spotlight,Mobile,18-24,Female,1847577,39392,2.13,1527803,82.69,1375022,1222242,916681,60.0,77389.03,41.89,1.96,8791,2948,7.48,476421.47,6.16,1.6,1157205
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-09-02,Engagement,Discover,Mobile,18-24,Female,1854361,38764,2.09,1494245,80.58,1344820,1195396,896547,60.0,77286.31,41.68,1.99,9325,4510,11.63,748804.9,9.69,1.65,1120577
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-09-02,Conversions,Stories,Mobile,35-44,Female,1904037,41924,2.2,1585616,83.28,1427054,1268492,951369,60.0,73996.03,38.86,1.77,7033,2831,6.75,436759.94,5.9,1.42,1337427
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-09-02,Engagement,Stories,Mobile,18-24,Male,1029893,23333,2.27,836832,81.25,753148,669465,502099,60.0,41925.9,40.71,1.8,7024,2247,9.63,355522.57,8.48,1.65,625060
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,App_Installs,Spotlight,Mobile,25-34,Female,2225210,50166,2.25,1701521,76.47,1531368,1361216,1020912,60.0,82076.84,36.88,1.64,10029,4255,8.48,743857.51,9.06,1.61,1379638
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-09-02,Conversions,Discover,Mobile,18-24,Female,773288,17601,2.28,649626,84.01,584663,519700,389775,60.0,34629.89,44.78,1.97,7130,1490,8.47,258568.23,7.47,1.65,469117
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-09-02,Engagement,Discover,Mobile,35-44,Male,1175037,25639,2.18,1025005,87.23,922504,820004,615003,60.0,47757.65,40.64,1.86,9698,2460,9.59,349897.74,7.33,1.44,815814
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-09-02,Engagement,Camera,Mobile,18-24,Male,942773,16625,1.76,855189,90.71,769670,684151,513113,60.0,35419.29,37.57,2.13,8962,1662,10.0,255692.8,7.22,1.5,627267
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,Conversions,Spotlight,Mobile,18-24,Male,913124,14529,1.59,743797,81.46,669417,595037,446278,60.0,27673.31,30.31,1.9,8809,1279,8.8,190125.36,6.87,1.46,624508
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-09-02,Engagement,Camera,Mobile,18-24,Male,1133843,18796,1.66,1013537,89.39,912183,810829,608122,60.0,38322.7,33.8,2.04,10305,1545,8.22,279695.66,7.3,1.68,674589
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-09-02,Video_Views,Stories,Mobile,25-34,Female,1452896,18449,1.27,1189939,81.9,1070945,951951,713963,60.0,32205.28,22.17,1.75,8356,1737,9.42,302663.73,9.4,1.44,1009059
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,Conversions,Spotlight,Mobile,18-24,Female,1113780,15816,1.42,840784,75.49,756705,672627,504470,60.0,30912.36,27.75,1.95,7651,1074,6.79,183894.41,5.95,1.53,729616
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-09-02,Conversions,Camera,Mobile,35-44,Female,1174608,17121,1.46,962979,81.98,866681,770383,577787,60.0,35469.14,30.2,2.07,7609,1539,8.99,220288.72,6.21,1.47,797673
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-09-02,Video_Views,Stories,Mobile,35-44,Female,1953671,34730,1.78,1606544,82.23,1445889,1285235,963926,60.0,73282.45,37.51,2.11,9990,3595,10.35,494599.09,6.75,1.6,1218119
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-09-02,App_Installs,Discover,Mobile,25-34,Female,1044071,19303,1.85,906064,86.78,815457,724851,543638,60.0,37451.17,35.87,1.94,9818,2053,10.64,350720.58,9.36,1.48,704710
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,App_Installs,Spotlight,Mobile,35-44,Female,1722737,29193,1.69,1421838,82.53,1279654,1137470,853102,60.0,58688.92,34.07,2.01,10198,3292,11.28,490726.93,8.36,1.59,1084411
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-09-02,Engagement,Stories,Mobile,25-34,Male,911819,13251,1.45,781586,85.72,703427,625268,468951,60.0,29326.64,32.16,2.21,10008,1455,10.98,249962.56,8.52,1.63,558075
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-09-02,Engagement,Discover,Mobile,35-44,Female,1437359,31915,2.22,1152404,80.18,1037163,921923,691442,60.0,48699.67,33.88,1.53,10290,2893,9.06,430918.73,8.85,1.47,974500
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-09-02,Conversions,Spotlight,Mobile,18-24,Female,1895338,42036,2.22,1558350,82.22,1402515,1246680,935010,60.0,86216.43,45.49,2.05,9138,4663,11.09,793279.03,9.2,1.54,1233885
New_Year_2024,Discover_Squad,Discover_Ad,2024-09-02,Conversions,Discover,Mobile,25-34,Male,1066907,16359,1.53,940361,88.14,846324,752288,564216,60.0,35715.63,33.48,2.18,9264,1473,9.0,249896.25,7.0,1.47,726364
New_Year_2024,Camera_Squad,Camera_Ad,2024-09-02,Conversions,Camera,Mobile,35-44,Female,1624731,35941,2.21,1334751,82.15,1201275,1067800,800850,60.0,54817.8,33.74,1.53,7442,3990,11.1,671720.89,12.25,1.44,1129843
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-09-03,Engagement,Camera,Mobile,25-34,Male,1654769,37548,2.27,1276692,77.15,1149022,1021353,766015,60.0,78067.65,47.18,2.08,9282,4124,10.98,701153.61,8.98,1.66,996276
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-09-03,Engagement,Discover,Mobile,18-24,Female,2454654,42209,1.72,2002123,81.56,1801910,1601698,1201273,60.0,76301.85,31.08,1.81,10432,2909,6.89,520179.31,6.82,1.43,1713333
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-09-03,Engagement,Spotlight,Mobile,18-24,Male,1690859,35022,2.07,1319958,78.06,1187962,1055966,791974,60.0,69132.42,40.89,1.97,10225,3511,10.03,629374.91,9.1,1.44,1171770
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-09-03,App_Installs,Stories,Mobile,18-24,Female,2811575,61803,2.2,2129987,75.76,1916988,1703989,1277992,60.0,130157.85,46.29,2.11,9318,6052,9.79,933589.59,7.17,1.69,1665427
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-09-03,Video_Views,Camera,Mobile,35-44,Female,2000612,35314,1.77,1720860,86.02,1548774,1376688,1032516,60.0,76091.54,38.03,2.15,7794,3883,11.0,612072.1,8.04,1.57,1271212
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-09-03,Conversions,Discover,Mobile,25-34,Female,1122507,15489,1.38,1019464,90.82,917517,815571,611678,60.0,29501.88,26.28,1.9,8814,1106,7.14,169145.77,5.73,1.52,736493
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-09-03,App_Installs,Discover,Mobile,18-24,Female,1214238,27768,2.29,962541,79.27,866286,770032,577524,60.0,41429.21,34.12,1.49,7105,1905,6.86,312133.02,7.53,1.66,732078
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-09-03,Engagement,Stories,Mobile,18-24,Female,1075205,20779,1.93,823139,76.56,740825,658511,493883,60.0,35570.79,33.08,1.71,7256,1817,8.74,261019.47,7.34,1.54,699732
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-09-03,App_Installs,Camera,Mobile,35-44,Female,943235,17180,1.82,743411,78.82,669069,594728,446046,60.0,26638.91,28.24,1.55,9798,1508,8.78,271329.55,10.19,1.47,640593
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-09-03,Video_Views,Camera,Mobile,25-34,Female,1314698,30375,2.31,1148650,87.37,1033785,918920,689190,60.0,58630.49,44.6,1.93,10422,2568,8.45,371638.07,6.34,1.48,886455
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-09-03,App_Installs,Discover,Mobile,18-24,Male,1478031,30175,2.04,1225561,82.92,1103004,980448,735336,60.0,54303.86,36.74,1.8,9565,2626,8.7,420742.93,7.75,1.58,935144
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-09-03,Video_Views,Spotlight,Mobile,18-24,Female,1223926,27091,2.21,960534,78.48,864480,768427,576320,60.0,58055.28,47.43,2.14,8020,2255,8.32,340159.46,5.86,1.47,831631
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-09-03,Engagement,Camera,Mobile,25-34,Female,707838,11774,1.66,613527,86.68,552174,490821,368116,60.0,20274.23,28.64,1.72,10082,1167,9.91,195689.25,9.65,1.47,481602
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-09-03,Engagement,Stories,Mobile,25-34,Male,1559122,22447,1.44,1247206,79.99,1122485,997764,748323,60.0,40400.2,25.91,1.8,9673,2330,10.38,318347.58,7.88,1.6,976091
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-09-03,App_Installs,Spotlight,Mobile,35-44,Female,2022674,41470,2.05,1783514,88.18,1605162,1426811,1070108,60.0,85411.38,42.23,2.06,8940,4232,10.2,664863.09,7.78,1.4,1441899
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-09-03,App_Installs,Camera,Mobile,18-24,Male,739754,11660,1.58,637765,86.21,573988,510212,382659,60.0,25235.82,34.11,2.16,10145,865,7.42,121059.03,4.8,1.43,517531
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-09-03,Video_Views,Spotlight,Mobile,18-24,Male,1278900,21325,1.67,1095494,85.66,985944,876395,657296,60.0,36767.46,28.75,1.72,7685,2405,11.28,339498.89,9.23,1.7,754471
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-09-03,Conversions,Discover,Mobile,18-24,Male,858215,11860,1.38,650445,75.79,585400,520356,390267,60.0,24184.32,28.18,2.04,9293,871,7.34,156665.26,6.48,1.58,543112
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-09-03,App_Installs,Camera,Mobile,35-44,Male,1123068,17065,1.52,946074,84.24,851466,756859,567644,60.0,32336.05,28.79,1.89,8522,1823,10.68,314239.7,9.72,1.49,754914
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-09-03,App_Installs,Spotlight,Mobile,18-24,Male,1775219,34304,1.93,1617886,91.14,1456097,1294308,970731,60.0,71569.59,40.32,2.09,9470,2293,6.68,347133.85,4.85,1.52,1170479
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-09-03,Video_Views,Discover,Mobile,25-34,Female,2310409,48727,2.11,1834281,79.39,1650852,1467424,1100568,60.0,78747.46,34.08,1.62,8095,3283,6.74,536833.07,6.82,1.48,1558412
New_Year_2024,Camera_Squad,Camera_Ad,2024-09-03,Conversions,Camera,Mobile,18-24,Female,1123107,14783,1.32,857472,76.35,771724,685977,514483,60.0,29555.63,26.32,2.0,9927,1252,8.47,210616.49,7.13,1.44,778452
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-09-03,Video_Views,Spotlight,Mobile,25-34,Male,1911235,34119,1.79,1660541,86.88,1494486,1328432,996324,60.0,70037.63,36.65,2.05,9013,3675,10.77,540048.72,7.71,1.64,1165909
New_Year_2024,Discover_Squad,Discover_Ad,2024-09-03,App_Installs,Discover,Mobile,35-44,Female,2519824,40434,1.6,1926105,76.44,1733494,1540884,1155663,60.0,81288.2,32.26,2.01,8055,3272,8.09,471120.26,5.8,1.66,1522487
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-09-04,Engagement,Stories,Mobile,35-44,Female,1465539,24138,1.65,1099784,75.04,989805,879827,659870,60.0,37455.23,25.56,1.55,8911,1941,8.04,325439.35,8.69,1.67,876109
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-09-04,App_Installs,Camera,Mobile,35-44,Female,983131,14634,1.49,762499,77.56,686249,609999,457499,60.0,22386.35,22.77,1.53,7304,1484,10.14,234833.16,10.49,1.44,681346
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-09-04,App_Installs,Spotlight,Mobile,25-34,Female,1803337,28690,1.59,1576357,87.41,1418721,1261085,945814,60.0,48952.64,27.15,1.71,10229,2494,8.69,375289.57,7.67,1.68,1073759
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-09-04,App_Installs,Camera,Mobile,35-44,Male,2323191,49039,2.11,1989318,85.63,1790386,1591454,1193590,60.0,91239.42,39.27,1.86,8402,3400,6.93,567294.11,6.22,1.65,1405990
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-09-04,Conversions,Spotlight,Mobile,18-24,Female,998153,21009,2.1,859127,86.07,773214,687301,515476,60.0,41533.42,41.61,1.98,9463,1525,7.26,232736.61,5.6,1.69,589487
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-09-04,Video_Views,Discover,Mobile,18-24,Male,2265627,35009,1.55,1725405,76.16,1552864,1380324,1035243,60.0,64133.75,28.31,1.83,10350,3910,11.17,635354.52,9.91,1.69,1339169
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-09-04,Engagement,Stories,Mobile,25-34,Male,2440371,34216,1.4,2196378,90.0,1976740,1757102,1317826,60.0,62051.04,25.43,1.81,9254,2905,8.49,459369.28,7.4,1.44,1692383
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-09-04,Conversions,Spotlight,Mobile,25-34,Female,1599260,36690,2.29,1233880,77.15,1110492,987104,740328,60.0,74543.82,46.61,2.03,9988,3651,9.95,529399.92,7.1,1.65,971062
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-09-04,Conversions,Discover,Mobile,35-44,Male,1021067,20083,1.97,848175,83.07,763357,678540,508905,60.0,40532.35,39.7,2.02,9949,1824,9.08,273224.69,6.74,1.58,645559
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-09-04,Video_Views,Camera,Mobile,35-44,Male,2389104,35610,1.49,2155317,90.21,1939785,1724253,1293190,60.0,73694.34,30.85,2.07,7517,2402,6.75,441846.13,6.0,1.48,1613458
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-09-04,Video_Views,Stories,Mobile,18-24,Male,1164622,23383,2.01,1020721,87.64,918648,816576,612432,60.0,38742.98,33.27,1.66,7557,1837,7.86,276912.67,7.15,1.51,771844
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-09-04,App_Installs,Spotlight,Mobile,18-24,Female,1533147,30558,1.99,1343543,87.63,1209188,1074834,806125,60.0,56553.32,36.89,1.85,10300,2581,8.45,404540.91,7.15,1.57,974304
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-09-04,App_Installs,Stories,Mobile,35-44,Male,1514329,22483,1.48,1227780,81.08,1105002,982224,736668,60.0,42325.8,27.95,1.88,9631,2208,9.82,349908.0,8.27,1.45,1045366
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-09-04,App_Installs,Spotlight,Mobile,25-34,Male,1363636,29765,2.18,1188655,87.17,1069789,950924,713193,60.0,61201.32,44.88,2.06,10053,3488,11.72,518980.96,8.48,1.61,845173
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-09-04,Engagement,Discover,Mobile,25-34,Female,1789333,40450,2.26,1355383,75.75,1219844,1084306,813229,60.0,78656.65,43.96,1.94,7405,2927,7.24,468867.54,5.96,1.65,1082988
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-09-04,Conversions,Discover,Mobile,25-34,Female,880401,17085,1.94,710129,80.66,639116,568103,426077,60.0,26615.68,30.23,1.56,8073,1404,8.22,202329.48,7.6,1.41,622813
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-09-04,Engagement,Camera,Mobile,25-34,Female,1679373,36392,2.17,1435070,85.45,1291563,1148056,861042,60.0,72985.14,43.46,2.01,10401,3621,9.95,656912.48,9.0,1.63,1027625
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-09-04,Engagement,Spotlight,Mobile,18-24,Female,1644035,31172,1.9,1408861,85.7,1267974,1127088,845316,60.0,61101.21,37.17,1.96,8819,2107,6.76,308601.32,5.05,1.41,1167250
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-09-04,Engagement,Discover,Mobile,35-44,Female,1118629,23301,2.08,933015,83.41,839713,746412,559809,60.0,34712.44,31.03,1.49,10289,2447,10.5,418795.35,12.06,1.65,678414
