Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-09-21,Shopping,Desktop,United States,18-24,Female,975568,18006,1.85,2.1,37804.51,1516,8.42,24.94,290855.67,7.69,10,71.9,78.5,58.6
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-09-21,Search,Desktop,United States,45-54,Male,678274,12292,1.81,1.84,22675.24,1325,10.78,17.11,236395.26,10.43,7,84.6,72.9,70.2
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-09-21,Search,Mobile,United States,18-24,Male,391696,9668,2.47,2.08,20092.33,594,6.14,33.83,85687.55,4.26,9,68.6,70.4,66.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-09-21,Search,Desktop,United States,18-24,Female,759996,15187,2.0,2.07,31435.46,1114,7.34,28.22,184960.93,5.88,10,77.8,74.8,62.2
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-09-21,Shopping,Mobile,United States,35-44,Female,1085651,29645,2.73,2.43,72096.74,2722,9.18,26.49,488711.72,6.78,10,82.0,64.4,72.0
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-09-21,Search,Desktop,United States,18-24,Female,818470,24429,2.98,1.98,48373.83,2176,8.91,22.23,324620.64,6.71,9,78.4,62.8,73.1
Back_To_School_2024,school_AG,school supplies,Exact,2024-09-21,Search,Mobile,United States,35-44,Male,740669,15490,2.09,1.5,23249.1,1169,7.55,19.89,184262.98,7.93,7,69.0,67.1,76.0
Back_To_School_2024,back_AG,back to school,Phrase,2024-09-21,Shopping,Mobile,United States,25-34,Female,487079,13801,2.83,1.74,23977.6,1390,10.07,17.25,245656.05,10.25,8,80.8,71.7,75.7
Back_To_School_2024,student_AG,student laptop,Broad,2024-09-21,Search,Mobile,United States,25-34,Female,748723,19851,2.65,2.14,42482.57,2145,10.81,19.81,302184.38,7.11,10,66.8,72.2,76.5
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-09-21,Search,Desktop,United States,35-44,Male,529891,11469,2.16,1.78,20455.95,860,7.5,23.79,114922.25,5.62,8,82.3,62.2,67.5
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-09-21,Shopping,Desktop,United States,35-44,Female,372887,10992,2.95,2.25,24694.47,1058,9.63,23.34,191067.91,7.74,9,84.9,71.2,75.4
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-09-21,Search,Mobile,United States,18-24,Male,687314,16680,2.43,1.51,25168.6,1234,7.4,20.4,200202.34,7.95,7,84.2,69.0,71.5
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-09-21,Shopping,Mobile,United States,35-44,Female,960870,21521,2.24,1.67,35923.46,1929,8.96,18.62,290834.05,8.1,10,78.4,65.0,60.9
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-09-21,Shopping,Mobile,United States,35-44,Male,575946,18489,3.21,1.75,32298.37,1773,9.59,18.22,296294.33,9.17,9,82.7,70.6,77.6
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-09-21,Search,Mobile,United States,25-34,Male,594610,19187,3.23,2.35,45017.26,1989,10.37,22.63,373133.67,8.29,9,83.1,79.9,76.2
New_Year_2024,new_AG,new year deals,Broad,2024-09-21,Shopping,Mobile,United States,45-54,Male,413157,13051,3.16,1.88,24600.65,1261,9.66,19.51,225571.8,9.17,10,82.2,78.2,58.5
New_Year_2024,new_AG,new year sale,Phrase,2024-09-21,Shopping,Mobile,United States,35-44,Male,607272,10839,1.78,2.03,22038.18,1108,10.22,19.89,206921.17,9.39,8,82.7,75.2,61.5
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-09-21,Shopping,Mobile,United States,35-44,Male,402583,10162,2.52,1.82,18543.29,824,8.11,22.5,156200.46,8.42,8,75.4,77.5,67.9
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-09-22,Search,Desktop,United States,45-54,Female,811865,15335,1.89,2.43,37285.34,1253,8.17,29.76,227279.13,6.1,8,78.8,79.6,58.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-09-22,Search,Desktop,United States,25-34,Male,872684,26133,2.99,2.33,60988.19,2177,8.33,28.01,401781.41,6.59,7,76.7,73.1,73.8
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-09-22,Shopping,Desktop,United States,35-44,Female,691130,12894,1.87,1.81,23396.29,1176,9.12,19.89,225381.41,9.63,7,84.7,80.4,63.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-09-22,Shopping,Mobile,United States,35-44,Male,786209,18869,2.4,1.94,36581.05,1170,6.2,31.27,167848.33,4.59,8,67.2,75.6,66.2
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-09-22,Search,Mobile,United States,35-44,Female,757666,18304,2.42,1.82,33390.41,1796,9.81,18.59,256872.48,7.69,10,65.0,76.3,62.5
Black_Friday_2024,bf_AG,bf deals,Broad,2024-09-22,Shopping,Mobile,United States,45-54,Male,812936,14940,1.84,1.75,26101.63,1006,6.73,25.95,152091.55,5.83,8,71.1,72.9,68.4
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-09-22,Shopping,Desktop,United States,25-34,Female,345426,7763,2.25,2.03,15774.58,853,10.99,18.49,124454.57,7.89,7,67.2,80.5,66.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-09-22,Search,Desktop,United States,25-34,Male,892050,21293,2.39,1.52,32401.24,1674,7.86,19.36,288377.68,8.9,8,73.8,72.1,78.2
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-09-22,Search,Mobile,United States,45-54,Female,709712,19839,2.8,2.22,44061.88,1180,5.95,37.34,198785.66,4.51,7,85.4,78.5,64.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-09-22,Search,Mobile,United States,35-44,Male,406331,8961,2.21,2.13,19088.8,577,6.44,33.08,87207.8,4.57,10,75.0,73.8,70.2
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-09-22,Shopping,Mobile,United States,35-44,Male,706376,14091,1.99,1.73,24307.19,1465,10.4,16.59,273744.76,11.26,10,82.2,66.6,59.0
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-09-22,Search,Desktop,United States,45-54,Female,529149,16165,3.05,1.74,28086.96,1707,10.56,16.45,241269.33,8.59,10,70.5,68.6,60.9
Back_To_School_2024,school_AG,school supplies,Exact,2024-09-22,Shopping,Mobile,United States,45-54,Female,377238,8936,2.37,1.69,15107.71,598,6.69,25.26,95548.64,6.32,7,64.1,64.7,57.9
Back_To_School_2024,back_AG,back to school,Phrase,2024-09-22,Search,Mobile,United States,25-34,Male,346150,11236,3.25,1.95,21897.72,1086,9.67,20.16,196183.0,8.96,8,83.6,64.3,68.5
Back_To_School_2024,student_AG,student laptop,Broad,2024-09-22,Shopping,Desktop,United States,35-44,Female,608544,15656,2.57,1.83,28683.66,1078,6.89,26.61,190166.31,6.63,8,64.6,81.7,60.8
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-09-22,Search,Desktop,United States,35-44,Female,693099,19970,2.88,1.57,31411.36,2108,10.56,14.9,327810.22,10.44,7,86.2,63.6,72.4
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-09-22,Search,Desktop,United States,45-54,Male,380090,8947,2.35,1.94,17385.92,717,8.01,24.25,110618.63,6.36,8,81.0,80.0,64.6
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-09-22,Search,Mobile,United States,35-44,Female,562920,13412,2.38,2.09,28078.25,900,6.71,31.2,166657.69,5.94,9,81.7,75.0,73.0
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-09-22,Shopping,Desktop,United States,18-24,Male,1090032,34159,3.13,2.11,72124.98,2923,8.56,24.67,488955.89,6.78,7,74.2,72.6,72.7
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-09-22,Shopping,Mobile,United States,45-54,Male,976030,17743,1.82,1.73,30698.73,1245,7.02,24.66,232775.79,7.58,8,73.2,73.6,67.4
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-09-22,Search,Desktop,United States,18-24,Male,852187,21301,2.5,2.17,46177.29,1288,6.05,35.85,225479.85,4.88,8,69.2,81.0,73.1
New_Year_2024,new_AG,new year deals,Broad,2024-09-22,Search,Mobile,United States,18-24,Female,346635,6604,1.91,1.79,11840.96,435,6.59,27.22,78674.81,6.64,10,86.0,76.4,62.9
New_Year_2024,new_AG,new year sale,Phrase,2024-09-22,Shopping,Desktop,United States,25-34,Female,863532,25547,2.96,2.46,62902.01,1526,5.97,41.22,254175.99,4.04,9,73.9,71.1,68.1
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-09-22,Search,Mobile,United States,18-24,Male,699025,15840,2.27,1.61,25578.55,1346,8.5,19.0,250610.92,9.8,8,66.1,78.2,63.3
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-09-23,Search,Desktop,United States,45-54,Female,912938,29507,3.23,2.18,64183.96,2837,9.61,22.62,487276.88,7.59,10,71.0,76.8,67.1
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-09-23,Search,Desktop,United States,18-24,Female,1131254,29487,2.61,2.27,66971.94,3030,10.28,22.1,564167.51,8.42,9,72.8,70.1,75.5
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-09-23,Shopping,Mobile,United States,25-34,Female,374287,8118,2.17,1.62,13159.36,500,6.16,26.32,86323.41,6.56,7,84.0,64.9,74.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-09-23,Search,Mobile,United States,18-24,Male,281807,7544,2.68,2.26,17077.67,722,9.57,23.65,101818.22,5.96,10,66.3,82.3,59.4
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-09-23,Search,Desktop,United States,25-34,Male,598096,14399,2.41,2.32,33420.24,1299,9.02,25.73,220437.84,6.6,7,79.3,79.6,62.5
Black_Friday_2024,bf_AG,bf deals,Broad,2024-09-23,Shopping,Desktop,United States,18-24,Female,629873,12224,1.94,1.67,20354.96,752,6.15,27.07,136364.82,6.7,9,83.7,77.6,61.6
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-09-23,Search,Desktop,United States,25-34,Female,469012,11870,2.53,2.32,27537.97,1276,10.75,21.58,230999.0,8.39,7,75.3,73.2,74.3
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-09-23,Search,Mobile,United States,45-54,Female,634172,12556,1.98,1.84,23147.15,1225,9.76,18.9,167034.21,7.22,10,71.5,69.0,67.7
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-09-23,Shopping,Mobile,United States,18-24,Male,810755,22876,2.82,2.13,48624.34,2414,10.55,20.14,347430.91,7.15,7,73.5,70.8,60.1
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-09-23,Shopping,Mobile,United States,35-44,Male,278753,6285,2.25,2.23,14045.73,422,6.71,33.28,63093.65,4.49,10,79.0,75.1,59.9
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-09-23,Search,Desktop,United States,45-54,Female,614311,12114,1.97,1.56,18914.89,908,7.5,20.83,121442.15,6.42,7,64.4,74.7,76.0
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-09-23,Search,Mobile,United States,18-24,Female,558173,12297,2.2,2.41,29692.67,770,6.26,38.56,125693.75,4.23,10,69.4,70.4,66.2
Back_To_School_2024,school_AG,school supplies,Exact,2024-09-23,Shopping,Mobile,United States,25-34,Male,440637,10706,2.43,2.49,26637.06,650,6.07,40.98,118303.57,4.44,8,64.9,71.5,61.9
Back_To_School_2024,back_AG,back to school,Phrase,2024-09-23,Search,Desktop,United States,45-54,Female,895235,25368,2.83,1.96,49793.51,2741,10.8,18.17,492298.52,9.89,7,85.2,77.5,59.4
Back_To_School_2024,student_AG,student laptop,Broad,2024-09-23,Search,Mobile,United States,25-34,Male,440836,14197,3.22,1.71,24336.24,1418,9.99,17.16,204455.35,8.4,8,73.9,63.9,64.7
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-09-23,Search,Desktop,United States,18-24,Female,370453,6734,1.82,1.82,12257.2,616,9.15,19.9,119876.55,9.78,9,69.3,65.8,62.0
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-09-23,Search,Mobile,United States,25-34,Female,530514,14363,2.71,2.5,35888.37,1238,8.62,28.99,185594.07,5.17,7,80.6,65.5,58.4
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-09-23,Search,Desktop,United States,25-34,Male,781039,16131,2.07,1.9,30636.6,1149,7.12,26.66,221288.29,7.22,8,71.4,71.9,62.6
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-09-23,Shopping,Desktop,United States,18-24,Female,496188,12498,2.52,2.37,29604.3,967,7.74,30.61,177486.98,6.0,8,64.5,67.2,60.5
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-09-23,Search,Mobile,United States,45-54,Male,828823,25623,3.09,1.87,48005.0,2312,9.02,20.76,442233.3,9.21,7,71.8,70.1,59.6
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-09-23,Search,Desktop,United States,25-34,Male,313377,8991,2.87,2.34,21080.56,866,9.63,24.34,114707.83,5.44,7,66.4,78.1,77.0
New_Year_2024,new_AG,new year deals,Broad,2024-09-23,Shopping,Desktop,United States,25-34,Female,410649,8579,2.09,1.61,13791.24,894,10.42,15.43,123851.2,8.98,8,67.1,75.1,61.7
New_Year_2024,new_AG,new year sale,Phrase,2024-09-23,Search,Mobile,United States,25-34,Male,727474,14283,1.96,2.44,34912.31,940,6.58,37.14,181859.84,5.21,7,71.1,80.0,77.2
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-09-23,Search,Mobile,United States,45-54,Male,490812,14259,2.91,1.77,25181.54,1126,7.9,22.36,189727.76,7.53,7,82.9,75.6,58.3
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-09-24,Shopping,Desktop,United States,18-24,Male,521525,15893,3.05,1.74,27657.58,1243,7.82,22.25,196039.21,7.09,10,67.2,69.7,74.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-09-24,Shopping,Mobile,United States,25-34,Female,408307,10703,2.62,2.18,23319.05,928,8.67,25.13,125207.61,5.37,10,79.4,83.9,62.4
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-09-24,Shopping,Mobile,United States,45-54,Male,435897,14152,3.25,1.64,23230.71,1510,10.67,15.38,266643.58,11.48,9,74.2,69.6,70.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-09-24,Search,Mobile,United States,18-24,Female,620487,11175,1.8,2.04,22746.29,1035,9.26,21.98,138368.96,6.08,9,83.8,82.9,70.3
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-09-24,Shopping,Mobile,United States,25-34,Female,253044,7967,3.15,2.31,18363.99,485,6.09,37.86,82558.84,4.5,7,66.3,65.1,61.7
Black_Friday_2024,bf_AG,bf deals,Broad,2024-09-24,Search,Mobile,United States,45-54,Male,601325,18428,3.06,1.53,28214.66,1744,9.46,16.18,341231.65,12.09,7,78.2,79.9,76.2
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-09-24,Search,Desktop,United States,35-44,Female,480136,13154,2.74,1.52,19967.33,1130,8.59,17.67,184154.86,9.22,10,75.5,71.5,76.3
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-09-24,Search,Mobile,United States,35-44,Male,807076,15645,1.94,2.03,31804.61,1696,10.84,18.75,290884.07,9.15,7,81.8,70.2,65.5
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-09-24,Shopping,Mobile,United States,25-34,Male,824158,14692,1.78,2.42,35625.92,1136,7.73,31.36,177474.79,4.98,10,80.8,73.6,65.2
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-09-24,Shopping,Mobile,United States,18-24,Male,747536,22336,2.99,2.48,55321.84,2059,9.22,26.87,365567.99,6.61,7,71.1,64.2,60.0
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-09-24,Shopping,Desktop,United States,18-24,Male,711684,13663,1.92,2.41,32881.74,1303,9.54,25.24,191449.33,5.82,10,70.0,77.6,74.6
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-09-24,Search,Desktop,United States,25-34,Male,1072260,28431,2.65,1.66,47059.9,2878,10.12,16.35,530267.1,11.27,7,82.5,65.5,71.8
Back_To_School_2024,school_AG,school supplies,Exact,2024-09-24,Search,Desktop,United States,25-34,Female,1025837,21892,2.13,2.22,48528.61,1591,7.27,30.5,242258.97,4.99,9,74.7,81.6,58.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-09-24,Search,Mobile,United States,18-24,Female,1072379,31186,2.91,1.86,57999.06,2418,7.75,23.99,396254.01,6.83,7,83.4,62.4,69.0
Back_To_School_2024,student_AG,student laptop,Broad,2024-09-24,Shopping,Mobile,United States,35-44,Male,521539,10031,1.92,2.19,21974.57,716,7.14,30.69,96477.6,4.39,8,67.4,66.6,73.5
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-09-24,Shopping,Desktop,United States,35-44,Male,426775,12174,2.85,1.87,22763.22,794,6.52,28.67,147008.42,6.46,9,66.9,70.4,63.2
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-09-24,Search,Mobile,United States,18-24,Female,623619,16543,2.65,1.66,27533.38,1360,8.22,20.25,236848.67,8.6,9,83.3,70.2,64.3
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-09-24,Shopping,Mobile,United States,25-34,Female,887451,22196,2.5,1.81,40243.45,1604,7.23,25.09,251459.09,6.25,9,81.3,67.6,75.0
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-09-24,Search,Desktop,United States,45-54,Female,848467,22523,2.65,2.47,55653.8,2433,10.8,22.87,390948.5,7.02,8,65.3,81.8,60.4
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-09-24,Search,Mobile,United States,18-24,Male,560929,15980,2.85,2.43,38899.14,1493,9.34,26.05,295132.41,7.59,8,74.3,69.3,65.8
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-09-24,Search,Mobile,United States,18-24,Female,605232,14230,2.35,2.39,33941.43,1276,8.97,26.6,229547.38,6.76,7,70.2,83.7,63.5
New_Year_2024,new_AG,new year deals,Broad,2024-09-24,Search,Desktop,United States,18-24,Male,644477,18801,2.92,2.34,43976.96,1496,7.96,29.4,250895.26,5.71,9,73.1,68.5,74.4
New_Year_2024,new_AG,new year sale,Phrase,2024-09-24,Shopping,Desktop,United States,35-44,Male,1046261,25926,2.48,1.96,50699.61,1780,6.87,28.48,309826.87,6.11,8,84.5,77.8,68.1
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-09-24,Shopping,Desktop,United States,45-54,Female,232805,7322,3.15,1.81,13238.5,547,7.47,24.2,89157.36,6.73,9,73.4,83.1,61.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-09-25,Shopping,Mobile,United States,45-54,Male,1106822,21141,1.91,1.78,37565.39,2036,9.63,18.45,376796.14,10.03,8,74.3,79.3,76.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-09-25,Search,Mobile,United States,45-54,Female,940577,21291,2.26,1.81,38582.27,2055,9.65,18.77,359974.84,9.33,10,72.6,67.1,70.4
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-09-25,Search,Mobile,United States,25-34,Male,545738,10631,1.95,2.14,22742.35,1010,9.5,22.52,157599.71,6.93,10,82.5,63.7,67.9
Black_Friday_2024,black_AG,black friday deals,Exact,2024-09-25,Shopping,Mobile,United States,25-34,Female,835414,17006,2.04,1.67,28439.55,1340,7.88,21.22,200589.35,7.05,8,68.7,82.9,64.8
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-09-25,Shopping,Desktop,United States,45-54,Female,288974,8957,3.1,1.95,17450.44,869,9.7,20.08,135776.83,7.78,9,84.8,68.4,71.3
Black_Friday_2024,bf_AG,bf deals,Broad,2024-09-25,Shopping,Mobile,United States,45-54,Male,1087469,22911,2.11,2.3,52729.91,2288,9.99,23.05,447621.48,8.49,10,84.5,70.6,69.8
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-09-25,Shopping,Desktop,United States,25-34,Male,766912,13471,1.76,2.13,28657.53,949,7.04,30.2,171539.87,5.99,9,81.7,77.7,78.1
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-09-25,Search,Desktop,United States,18-24,Male,347773,9014,2.59,1.91,17207.66,984,10.92,17.49,189815.49,11.03,8,85.9,83.6,76.1
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-09-25,Shopping,Desktop,United States,35-44,Female,998419,19267,1.93,1.67,32243.86,2016,10.46,15.99,362817.16,11.25,8,83.4,78.9,60.6
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-09-25,Shopping,Desktop,United States,35-44,Male,963568,28009,2.91,2.07,58001.21,2426,8.66,23.91,412106.35,7.11,8,72.5,79.6,76.3
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-09-25,Search,Mobile,United States,45-54,Male,289482,5231,1.81,1.7,8908.01,513,9.81,17.36,97118.32,10.9,7,71.6,65.4,75.3
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-09-25,Shopping,Desktop,United States,35-44,Male,809149,17095,2.11,1.59,27225.71,1810,10.59,15.04,277950.37,10.21,7,67.6,82.9,64.6
Back_To_School_2024,school_AG,school supplies,Exact,2024-09-25,Search,Desktop,United States,35-44,Female,394169,8260,2.1,2.23,18393.58,589,7.13,31.23,102539.5,5.57,8,73.7,79.5,72.7
Back_To_School_2024,back_AG,back to school,Phrase,2024-09-25,Shopping,Desktop,United States,18-24,Female,769337,17809,2.31,2.25,40147.45,1939,10.89,20.71,298986.81,7.45,7,70.3,78.9,66.9
Back_To_School_2024,student_AG,student laptop,Broad,2024-09-25,Shopping,Mobile,United States,45-54,Male,446622,11471,2.57,2.44,27937.97,731,6.37,38.22,118959.48,4.26,8,66.2,81.4,60.6
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-09-25,Search,Mobile,United States,35-44,Female,385936,12333,3.2,2.06,25447.21,1253,10.16,20.31,204285.3,8.03,7,73.6,82.0,78.0
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-09-25,Search,Desktop,United States,18-24,Female,794474,24845,3.13,2.36,58701.74,2167,8.72,27.09,420642.53,7.17,8,68.5,81.4,64.1
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-09-25,Shopping,Mobile,United States,35-44,Female,267662,7844,2.93,2.43,19061.06,553,7.05,34.47,92489.06,4.85,10,80.6,69.3,60.8
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-09-25,Shopping,Desktop,United States,18-24,Male,661508,16106,2.43,2.24,36113.21,1121,6.96,32.22,208278.89,5.77,8,75.0,81.8,69.3
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-09-25,Search,Mobile,United States,35-44,Female,853295,18603,2.18,1.61,29880.93,1459,7.84,20.48,232417.44,7.78,8,76.5,80.9,67.3
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-09-25,Search,Desktop,United States,25-34,Male,463434,14180,3.06,2.23,31676.96,1065,7.51,29.74,152314.61,4.81,10,70.3,64.8,76.2
New_Year_2024,new_AG,new year deals,Broad,2024-09-25,Shopping,Mobile,United States,25-34,Female,1049303,31954,3.05,2.32,74144.81,2150,6.73,34.49,346661.88,4.68,9,85.6,67.2,58.8
New_Year_2024,new_AG,new year sale,Phrase,2024-09-25,Shopping,Mobile,United States,25-34,Male,636558,16018,2.52,1.56,24922.04,1301,8.12,19.16,193491.53,7.76,9,68.5,67.8,60.0
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-09-25,Shopping,Desktop,United States,45-54,Female,517931,13692,2.64,2.45,33515.7,1376,10.05,24.36,257363.34,7.68,9,80.3,83.0,77.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-09-26,Shopping,Desktop,United States,45-54,Male,754998,21320,2.82,1.81,38488.56,1367,6.41,28.16,188822.73,4.91,7,80.3,62.7,74.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-09-26,Search,Desktop,United States,18-24,Male,901750,18378,2.04,1.91,35057.66,1752,9.53,20.01,263075.59,7.5,9,67.7,78.2,75.8
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-09-26,Shopping,Mobile,United States,35-44,Female,332610,8434,2.54,2.25,19017.62,816,9.68,23.31,108050.13,5.68,8,70.1,82.5,77.4
Black_Friday_2024,black_AG,black friday deals,Exact,2024-09-26,Shopping,Mobile,United States,18-24,Male,851496,22054,2.59,1.5,33095.48,2068,9.38,16.0,301970.94,9.12,9,66.6,68.7,71.4
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-09-26,Shopping,Mobile,United States,35-44,Male,821757,18683,2.27,2.23,41603.45,1886,10.09,22.06,357146.85,8.58,8,73.8,77.8,75.9
Black_Friday_2024,bf_AG,bf deals,Broad,2024-09-26,Shopping,Desktop,United States,25-34,Male,694989,17292,2.49,1.86,32082.31,1822,10.54,17.61,271941.54,8.48,8,81.7,81.9,72.9
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-09-26,Shopping,Desktop,United States,18-24,Male,986196,18008,1.83,1.7,30676.14,1683,9.35,18.23,309373.96,10.09,7,65.2,62.5,64.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-09-26,Search,Mobile,United States,25-34,Male,712317,17936,2.52,1.51,27053.93,1205,6.72,22.45,218882.53,8.09,8,70.4,64.6,58.8
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-09-26,Search,Desktop,United States,45-54,Male,382077,9389,2.46,2.0,18812.54,588,6.26,31.99,96576.81,5.13,8,78.3,64.7,76.2
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-09-26,Shopping,Mobile,United States,35-44,Male,479333,14153,2.95,2.04,28823.05,1083,7.65,26.61,188734.24,6.55,10,68.8,65.0,68.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-09-26,Search,Desktop,United States,45-54,Male,363608,7182,1.98,2.03,14582.36,627,8.73,23.26,118829.02,8.15,7,80.8,66.8,74.5
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-09-26,Search,Desktop,United States,18-24,Female,520869,14714,2.82,2.29,33650.96,1075,7.31,31.3,212275.49,6.31,10,67.7,78.5,65.9
Back_To_School_2024,school_AG,school supplies,Exact,2024-09-26,Shopping,Desktop,United States,45-54,Female,568057,12370,2.18,1.94,24010.92,1234,9.98,19.46,239524.57,9.98,9,73.1,76.3,73.9
Back_To_School_2024,back_AG,back to school,Phrase,2024-09-26,Shopping,Mobile,United States,45-54,Male,474471,15139,3.19,1.71,25912.42,1607,10.61,16.12,316765.07,12.22,8,66.0,81.6,70.9
Back_To_School_2024,student_AG,student laptop,Broad,2024-09-26,Search,Desktop,United States,45-54,Male,1046832,20032,1.91,2.33,46759.94,1831,9.14,25.54,303398.23,6.49,9,76.4,78.4,63.9
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-09-26,Shopping,Mobile,United States,35-44,Female,928319,20529,2.21,2.38,48799.08,1234,6.01,39.55,237529.8,4.87,10,82.9,64.8,72.8
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-09-26,Search,Desktop,United States,45-54,Male,823288,20332,2.47,1.57,31892.64,1430,7.03,22.3,278765.11,8.74,10,73.2,62.6,68.3
